,Infinitive(eng),Infinitive(FI),examples,person,positive,negative
362,bite into,pureutua,I had walked,minä,olin pureutunut,en ollut pureutunut
363,bite into,pureutua,You had walked,sinä,olit pureutunut,et ollut pureutunut
364,bite into,pureutua,He/she had walked,hän,oli pureutunut,ei ollut pureutunut
365,bite into,pureutua,We had walked,me,olimme pureutuneet,emme olleet pureutuneet
366,bite into,pureutua,You(plural/repectful) had walked,te,olitte pureutuneet,ette olleet pureutuneet
367,bite into,pureutua,They had walked,he,olivat pureutuneet,eivät olleet pureutuneet
368,bite into,pureutua,(passive) had walked,passiivi,oli pureuduttu,ei ollut pureuduttu
369,press,puristaa,I am walking,minä,puristan,en purista
370,press,puristaa,you are walking,sinä,puristat,et purista
371,press,puristaa,he/she is walking,hän,puristaa,ei purista
372,press,puristaa,we are walking,me,puristamme,emme purista
373,press,puristaa,you(plural/respectful) are walking,te,puristatte,ette purista
374,press,puristaa,they are walking,he,puristavat,eivät purista
375,press,puristaa,(passive) walking,passiivi,puristetaan,ei puristeta
376,press,puristaa,I walked,minä,olen puristanut,en ole puristanut
377,press,puristaa,You walked,sinä,olet puristanut,et ole puristanut
378,press,puristaa,he/she walked,hän,on puristanut,ei ole puristanut
379,press,puristaa,we walked,me,olemme puristaneet,emme ole puristaneet
380,press,puristaa,you(plural/respectful) walked,te,olette puristaneet,ette ole puristaneet
381,press,puristaa,they walked,he,ovat puristaneet,eivät ole puristaneet
382,press,puristaa,(passive) walked,passiivi,on puristettu,ei ole puristettu
383,press,puristaa,I was walking,minä,puristin,en puristanut
384,press,puristaa,You were walking,sinä,puristit,et puristanut
385,press,puristaa,he/she was walking,hän,puristi,ei puristanut
386,press,puristaa,we were walking,me,puristimme,emme puristaneet
387,press,puristaa,you(plural/respectful) were walking,te,puristitte,ette puristaneet
388,press,puristaa,they were walking,he,puristivat,eivät puristaneet
389,press,puristaa,(passive) were walking,passiivi,puristettiin,ei puristettu
390,press,puristaa,I had walked,minä,olin puristanut,en ollut puristanut
391,press,puristaa,You had walked,sinä,olit puristanut,et ollut puristanut
392,press,puristaa,He/she had walked,hän,oli puristanut,ei ollut puristanut
393,press,puristaa,We had walked,me,olimme puristaneet,emme olleet puristaneet
394,press,puristaa,You(plural/repectful) had walked,te,olitte puristaneet,ette olleet puristaneet
395,press,puristaa,They had walked,he,olivat puristaneet,eivät olleet puristaneet
396,press,puristaa,(passive) had walked,passiivi,oli puristettu,ei ollut puristettu
397,squeeze,puristautua,I am walking,minä,puristaudun,en puristaudu
398,squeeze,puristautua,you are walking,sinä,puristaudut,et puristaudu
399,squeeze,puristautua,he/she is walking,hän,puristautuu,ei puristaudu
400,squeeze,puristautua,we are walking,me,puristaudumme,emme puristaudu
401,squeeze,puristautua,you(plural/respectful) are walking,te,puristaudutte,ette puristaudu
402,squeeze,puristautua,they are walking,he,puristautuvat,eivät puristaudu
403,squeeze,puristautua,(passive) walking,passiivi,puristaudutaan,ei puristauduta
404,squeeze,puristautua,I walked,minä,olen puristautunut,en ole puristautunut
405,squeeze,puristautua,You walked,sinä,olet puristautunut,et ole puristautunut
406,squeeze,puristautua,he/she walked,hän,on puristautunut,ei ole puristautunut
407,squeeze,puristautua,we walked,me,olemme puristautuneet,emme ole puristautuneet
408,squeeze,puristautua,you(plural/respectful) walked,te,olette puristautuneet,ette ole puristautuneet
409,squeeze,puristautua,they walked,he,ovat puristautuneet,eivät ole puristautuneet
410,squeeze,puristautua,(passive) walked,passiivi,on puristauduttu,ei ole puristauduttu
411,squeeze,puristautua,I was walking,minä,puristauduin,en puristautunut
412,squeeze,puristautua,You were walking,sinä,puristauduit,et puristautunut
413,squeeze,puristautua,he/she was walking,hän,puristautui,ei puristautunut
414,squeeze,puristautua,we were walking,me,puristauduimme,emme puristautuneet
415,squeeze,puristautua,you(plural/respectful) were walking,te,puristauduitte,ette puristautuneet
416,squeeze,puristautua,they were walking,he,puristautuivat,eivät puristautuneet
417,squeeze,puristautua,(passive) were walking,passiivi,puristauduttiin,ei puristauduttu
418,squeeze,puristautua,I had walked,minä,olin puristautunut,en ollut puristautunut
419,squeeze,puristautua,You had walked,sinä,olit puristautunut,et ollut puristautunut
420,squeeze,puristautua,He/she had walked,hän,oli puristautunut,ei ollut puristautunut
421,squeeze,puristautua,We had walked,me,olimme puristautuneet,emme olleet puristautuneet
422,squeeze,puristautua,You(plural/repectful) had walked,te,olitte puristautuneet,ette olleet puristautuneet
423,squeeze,puristautua,They had walked,he,olivat puristautuneet,eivät olleet puristautuneet
424,squeeze,puristautua,(passive) had walked,passiivi,oli puristauduttu,ei ollut puristauduttu
425,press,puristella,,,,
426,be pressed,puristua,I am walking,minä,puristun,en puristu
427,be pressed,puristua,you are walking,sinä,puristut,et puristu
428,be pressed,puristua,he/she is walking,hän,puristuu,ei puristu
429,be pressed,puristua,we are walking,me,puristumme,emme puristu
430,be pressed,puristua,you(plural/respectful) are walking,te,puristutte,ette puristu
431,be pressed,puristua,they are walking,he,puristuvat,eivät puristu
432,be pressed,puristua,(passive) walking,passiivi,puristutaan,ei puristuta
433,be pressed,puristua,I walked,minä,olen puristunut,en ole puristunut
434,be pressed,puristua,You walked,sinä,olet puristunut,et ole puristunut
435,be pressed,puristua,he/she walked,hän,on puristunut,ei ole puristunut
436,be pressed,puristua,we walked,me,olemme puristuneet,emme ole puristuneet
437,be pressed,puristua,you(plural/respectful) walked,te,olette puristuneet,ette ole puristuneet
438,be pressed,puristua,they walked,he,ovat puristuneet,eivät ole puristuneet
439,be pressed,puristua,(passive) walked,passiivi,on puristuttu,ei ole puristuttu
440,be pressed,puristua,I was walking,minä,puristuin,en puristunut
441,be pressed,puristua,You were walking,sinä,puristuit,et puristunut
442,be pressed,puristua,he/she was walking,hän,puristui,ei puristunut
443,be pressed,puristua,we were walking,me,puristuimme,emme puristuneet
444,be pressed,puristua,you(plural/respectful) were walking,te,puristuitte,ette puristuneet
445,be pressed,puristua,they were walking,he,puristuivat,eivät puristuneet
446,be pressed,puristua,(passive) were walking,passiivi,puristuttiin,ei puristuttu
447,be pressed,puristua,I had walked,minä,olin puristunut,en ollut puristunut
448,be pressed,puristua,You had walked,sinä,olit puristunut,et ollut puristunut
449,be pressed,puristua,He/she had walked,hän,oli puristunut,ei ollut puristunut
450,be pressed,puristua,We had walked,me,olimme puristuneet,emme olleet puristuneet
451,be pressed,puristua,You(plural/repectful) had walked,te,olitte puristuneet,ette olleet puristuneet
452,be pressed,puristua,They had walked,he,olivat puristuneet,eivät olleet puristuneet
453,be pressed,puristua,(passive) had walked,passiivi,oli puristuttu,ei ollut puristuttu
454,sail,purjehtia,I am walking,minä,purjehdin,en purjehdi
455,sail,purjehtia,you are walking,sinä,purjehdit,et purjehdi
456,sail,purjehtia,he/she is walking,hän,purjehtii,ei purjehdi
457,sail,purjehtia,we are walking,me,purjehdimme,emme purjehdi
458,sail,purjehtia,you(plural/respectful) are walking,te,purjehditte,ette purjehdi
459,sail,purjehtia,they are walking,he,purjehtivat,eivät purjehdi
460,sail,purjehtia,(passive) walking,passiivi,purjehditaan,ei purjehdita
461,sail,purjehtia,I walked,minä,olen purjehtinut,en ole purjehtinut
462,sail,purjehtia,You walked,sinä,olet purjehtinut,et ole purjehtinut
463,sail,purjehtia,he/she walked,hän,on purjehtinut,ei ole purjehtinut
464,sail,purjehtia,we walked,me,olemme purjehtineet,emme ole purjehtineet
465,sail,purjehtia,you(plural/respectful) walked,te,olette purjehtineet,ette ole purjehtineet
466,sail,purjehtia,they walked,he,ovat purjehtineet,eivät ole purjehtineet
467,sail,purjehtia,(passive) walked,passiivi,on purjehdittu,ei ole purjehdittu
468,sail,purjehtia,I was walking,minä,purjehdin,en purjehtinut
469,sail,purjehtia,You were walking,sinä,purjehdit,et purjehtinut
470,sail,purjehtia,he/she was walking,hän,purjehti,ei purjehtinut
471,sail,purjehtia,we were walking,me,purjehdimme,emme purjehtineet
472,sail,purjehtia,you(plural/respectful) were walking,te,purjehditte,ette purjehtineet
473,sail,purjehtia,they were walking,he,purjehtivat,eivät purjehtineet
474,sail,purjehtia,(passive) were walking,passiivi,purjehdittiin,ei purjehdittu
475,sail,purjehtia,I had walked,minä,olin purjehtinut,en ollut purjehtinut
476,sail,purjehtia,You had walked,sinä,olit purjehtinut,et ollut purjehtinut
477,sail,purjehtia,He/she had walked,hän,oli purjehtinut,ei ollut purjehtinut
478,sail,purjehtia,We had walked,me,olimme purjehtineet,emme olleet purjehtineet
479,sail,purjehtia,You(plural/repectful) had walked,te,olitte purjehtineet,ette olleet purjehtineet
480,sail,purjehtia,They had walked,he,olivat purjehtineet,eivät olleet purjehtineet
481,sail,purjehtia,(passive) had walked,passiivi,oli purjehdittu,ei ollut purjehdittu
482,windsurf,purjelautailla,,,,
483,dismantle,purkaa,I am walking,minä,puran,en pura
484,dismantle,purkaa,you are walking,sinä,purat,et pura
485,dismantle,purkaa,he/she is walking,hän,purkaa,ei pura
486,dismantle,purkaa,we are walking,me,puramme,emme pura
487,dismantle,purkaa,you(plural/respectful) are walking,te,puratte,ette pura
488,dismantle,purkaa,they are walking,he,purkavat,eivät pura
489,dismantle,purkaa,(passive) walking,passiivi,puretaan,ei pureta
490,dismantle,purkaa,I walked,minä,olen purkanut,en ole purkanut
491,dismantle,purkaa,You walked,sinä,olet purkanut,et ole purkanut
492,dismantle,purkaa,he/she walked,hän,on purkanut,ei ole purkanut
493,dismantle,purkaa,we walked,me,olemme purkaneet,emme ole purkaneet
494,dismantle,purkaa,you(plural/respectful) walked,te,olette purkaneet,ette ole purkaneet
495,dismantle,purkaa,they walked,he,ovat purkaneet,eivät ole purkaneet
496,dismantle,purkaa,(passive) walked,passiivi,on purettu,ei ole purettu
497,dismantle,purkaa,I was walking,minä,purin,en purkanut
498,dismantle,purkaa,You were walking,sinä,purit,et purkanut
499,dismantle,purkaa,he/she was walking,hän,purki,ei purkanut
500,dismantle,purkaa,we were walking,me,purimme,emme purkaneet
501,dismantle,purkaa,you(plural/respectful) were walking,te,puritte,ette purkaneet
502,dismantle,purkaa,they were walking,he,purkivat,eivät purkaneet
503,dismantle,purkaa,(passive) were walking,passiivi,purettiin,ei purettu
504,dismantle,purkaa,I had walked,minä,olin purkanut,en ollut purkanut
505,dismantle,purkaa,You had walked,sinä,olit purkanut,et ollut purkanut
506,dismantle,purkaa,He/she had walked,hän,oli purkanut,ei ollut purkanut
507,dismantle,purkaa,We had walked,me,olimme purkaneet,emme olleet purkaneet
508,dismantle,purkaa,You(plural/repectful) had walked,te,olitte purkaneet,ette olleet purkaneet
509,dismantle,purkaa,They had walked,he,olivat purkaneet,eivät olleet purkaneet
510,dismantle,purkaa,(passive) had walked,passiivi,oli purettu,ei ollut purettu
511,unravel,purkaantua,I am walking,minä,purkaannun,en purkaannu
512,unravel,purkaantua,you are walking,sinä,purkaannut,et purkaannu
513,unravel,purkaantua,he/she is walking,hän,purkaantuu,ei purkaannu
514,unravel,purkaantua,we are walking,me,purkaannumme,emme purkaannu
515,unravel,purkaantua,you(plural/respectful) are walking,te,purkaannutte,ette purkaannu
516,unravel,purkaantua,they are walking,he,purkaantuvat,eivät purkaannu
517,unravel,purkaantua,(passive) walking,passiivi,purkaannutaan,ei purkaannuta
518,unravel,purkaantua,I walked,minä,olen purkaantunut,en ole purkaantunut
519,unravel,purkaantua,You walked,sinä,olet purkaantunut,et ole purkaantunut
520,unravel,purkaantua,he/she walked,hän,on purkaantunut,ei ole purkaantunut
521,unravel,purkaantua,we walked,me,olemme purkaantuneet,emme ole purkaantuneet
522,unravel,purkaantua,you(plural/respectful) walked,te,olette purkaantuneet,ette ole purkaantuneet
523,unravel,purkaantua,they walked,he,ovat purkaantuneet,eivät ole purkaantuneet
524,unravel,purkaantua,(passive) walked,passiivi,on purkaannuttu,ei ole purkaannuttu
525,unravel,purkaantua,I was walking,minä,purkaannuin,en purkaantunut
526,unravel,purkaantua,You were walking,sinä,purkaannuit,et purkaantunut
527,unravel,purkaantua,he/she was walking,hän,purkaantui,ei purkaantunut
528,unravel,purkaantua,we were walking,me,purkaannuimme,emme purkaantuneet
529,unravel,purkaantua,you(plural/respectful) were walking,te,purkaannuitte,ette purkaantuneet
530,unravel,purkaantua,they were walking,he,purkaantuivat,eivät purkaantuneet
531,unravel,purkaantua,(passive) were walking,passiivi,purkaannuttiin,ei purkaannuttu
532,unravel,purkaantua,I had walked,minä,olin purkaantunut,en ollut purkaantunut
533,unravel,purkaantua,You had walked,sinä,olit purkaantunut,et ollut purkaantunut
534,unravel,purkaantua,He/she had walked,hän,oli purkaantunut,ei ollut purkaantunut
535,unravel,purkaantua,We had walked,me,olimme purkaantuneet,emme olleet purkaantuneet
536,unravel,purkaantua,You(plural/repectful) had walked,te,olitte purkaantuneet,ette olleet purkaantuneet
537,unravel,purkaantua,They had walked,he,olivat purkaantuneet,eivät olleet purkaantuneet
538,unravel,purkaantua,(passive) had walked,passiivi,oli purkaannuttu,ei ollut purkaannuttu
539,be dismantled,purkautua,I am walking,minä,purkaudun,en purkaudu
540,be dismantled,purkautua,you are walking,sinä,purkaudut,et purkaudu
541,be dismantled,purkautua,he/she is walking,hän,purkautuu,ei purkaudu
542,be dismantled,purkautua,we are walking,me,purkaudumme,emme purkaudu
543,be dismantled,purkautua,you(plural/respectful) are walking,te,purkaudutte,ette purkaudu
544,be dismantled,purkautua,they are walking,he,purkautuvat,eivät purkaudu
545,be dismantled,purkautua,(passive) walking,passiivi,purkaudutaan,ei purkauduta
546,be dismantled,purkautua,I walked,minä,olen purkautunut,en ole purkautunut
547,be dismantled,purkautua,You walked,sinä,olet purkautunut,et ole purkautunut
548,be dismantled,purkautua,he/she walked,hän,on purkautunut,ei ole purkautunut
549,be dismantled,purkautua,we walked,me,olemme purkautuneet,emme ole purkautuneet
550,be dismantled,purkautua,you(plural/respectful) walked,te,olette purkautuneet,ette ole purkautuneet
551,be dismantled,purkautua,they walked,he,ovat purkautuneet,eivät ole purkautuneet
552,be dismantled,purkautua,(passive) walked,passiivi,on purkauduttu,ei ole purkauduttu
553,be dismantled,purkautua,I was walking,minä,purkauduin,en purkautunut
554,be dismantled,purkautua,You were walking,sinä,purkauduit,et purkautunut
555,be dismantled,purkautua,he/she was walking,hän,purkautui,ei purkautunut
556,be dismantled,purkautua,we were walking,me,purkauduimme,emme purkautuneet
557,be dismantled,purkautua,you(plural/respectful) were walking,te,purkauduitte,ette purkautuneet
558,be dismantled,purkautua,they were walking,he,purkautuivat,eivät purkautuneet
559,be dismantled,purkautua,(passive) were walking,passiivi,purkauduttiin,ei purkauduttu
560,be dismantled,purkautua,I had walked,minä,olin purkautunut,en ollut purkautunut
561,be dismantled,purkautua,You had walked,sinä,olit purkautunut,et ollut purkautunut
562,be dismantled,purkautua,He/she had walked,hän,oli purkautunut,ei ollut purkautunut
563,be dismantled,purkautua,We had walked,me,olimme purkautuneet,emme olleet purkautuneet
564,be dismantled,purkautua,You(plural/repectful) had walked,te,olitte purkautuneet,ette olleet purkautuneet
